Timestamp,SessionTime,SessionState,OnPitRoad,InPitStall,Speed,LapLastLapTime,PitRepairLeft,PitOptRepairLeft,PlayerCarTowTime,Trigger
20260608 16:46:57.158,849.833,4,1,1,0.0,234.996,0.00,402.26,0.00,change
20260608 16:46:57.208,849.883,4,1,1,0.0,234.996,0.00,402.21,0.00,change
20260608 16:46:57.257,849.933,4,1,1,0.0,234.996,0.00,402.16,0.00,change
20260608 16:46:57.308,849.983,4,1,1,0.0,234.996,0.00,402.11,0.00,change
20260608 16:46:57.359,850.033,4,1,1,0.0,234.996,0.00,402.06,0.00,change
20260608 16:46:57.408,850.083,4,1,1,0.0,234.996,0.00,402.01,0.00,change
20260608 16:46:57.459,850.133,4,1,1,0.0,234.996,0.00,401.96,0.00,change
20260608 16:46:57.509,850.183,4,1,1,0.0,234.996,0.00,401.91,0.00,change
20260608 16:46:57.558,850.233,4,1,1,0.0,234.996,0.00,401.86,0.00,change
20260608 16:46:57.608,850.283,4,1,1,0.0,234.996,0.00,401.81,0.00,change
20260608 16:46:57.658,850.333,4,1,1,0.0,234.996,0.00,401.75,0.00,change
20260608 16:46:57.708,850.383,4,1,1,0.0,234.996,0.00,401.70,0.00,change
20260608 16:46:57.757,850.433,4,1,1,0.0,234.996,0.00,401.65,0.00,change
20260608 16:46:57.808,850.483,4,1,1,0.0,234.996,0.00,401.60,0.00,change
20260608 16:46:57.858,850.533,4,1,1,0.0,234.996,0.00,401.55,0.00,change
20260608 16:46:57.908,850.583,4,1,1,0.0,234.996,0.00,401.50,0.00,change
20260608 16:46:57.959,850.633,4,1,1,0.0,234.996,0.00,401.45,0.00,change
20260608 16:46:58.008,850.683,4,1,1,0.0,234.996,0.00,401.40,0.00,change
20260608 16:46:58.058,850.733,4,1,1,0.0,234.996,0.00,401.35,0.00,change
20260608 16:46:58.108,850.783,4,1,1,0.0,234.996,0.00,401.30,0.00,change
20260608 16:46:58.158,850.833,4,1,1,0.0,234.996,0.00,401.25,0.00,change
20260608 16:46:58.209,850.883,4,1,1,0.0,234.996,0.00,401.20,0.00,change
20260608 16:46:58.258,850.933,4,1,1,0.0,234.996,0.00,401.15,0.00,change
20260608 16:46:58.308,850.983,4,1,1,0.0,234.996,0.00,401.10,0.00,change
20260608 16:46:58.358,851.033,4,1,1,0.0,234.996,0.00,401.05,0.00,change
20260608 16:46:58.407,851.083,4,1,1,0.0,234.996,0.00,401.00,0.00,change
20260608 16:46:58.458,851.133,4,1,1,0.0,234.996,0.00,400.95,0.00,change
20260608 16:46:58.509,851.183,4,1,1,0.0,234.996,0.00,400.90,0.00,change
20260608 16:46:58.558,851.233,4,1,1,0.0,234.996,0.00,400.85,0.00,change
20260608 16:46:58.608,851.283,4,1,1,0.0,234.996,0.00,400.79,0.00,change
20260608 16:46:58.658,851.333,4,1,1,0.0,234.996,0.00,400.74,0.00,change
20260608 16:46:58.708,851.383,4,1,1,0.0,234.996,0.00,400.69,0.00,change
20260608 16:46:58.758,851.433,4,1,1,0.0,234.996,0.00,400.64,0.00,change
20260608 16:46:58.808,851.483,4,1,1,0.0,234.996,0.00,400.59,0.00,change
20260608 16:46:58.858,851.533,4,1,1,0.0,234.996,0.00,400.54,0.00,change
20260608 16:46:58.908,851.583,4,1,1,0.0,234.996,0.00,400.49,0.00,change
20260608 16:46:58.958,851.633,4,1,1,0.0,234.996,0.00,400.44,0.00,change
20260608 16:46:59.008,851.683,4,1,1,0.0,234.996,0.00,400.39,0.00,change
20260608 16:46:59.058,851.733,4,1,1,0.0,234.996,0.00,400.34,0.00,change
20260608 16:46:59.108,851.783,4,1,1,0.0,234.996,0.00,400.29,0.00,change
20260608 16:46:59.158,851.833,4,1,1,0.0,234.996,0.00,400.24,0.00,change
20260608 16:46:59.208,851.883,4,1,1,0.0,234.996,0.00,400.19,0.00,change
20260608 16:46:59.258,851.933,4,1,1,0.0,234.996,0.00,400.14,0.00,change
20260608 16:46:59.308,851.983,4,1,1,0.0,234.996,0.00,400.09,0.00,change
20260608 16:46:59.357,852.033,4,1,1,0.0,234.996,0.00,400.04,0.00,change
20260608 16:46:59.408,852.083,4,1,1,0.0,234.996,0.00,399.99,0.00,change
20260608 16:46:59.458,852.133,4,1,1,0.0,234.996,0.00,399.94,0.00,change
20260608 16:46:59.509,852.183,4,1,1,0.0,234.996,0.00,399.89,0.00,change
20260608 16:46:59.559,852.233,4,1,1,0.0,234.996,0.00,399.83,0.00,change
20260608 16:46:59.608,852.283,4,1,1,0.0,234.996,0.00,399.78,0.00,change
20260608 16:46:59.658,852.333,4,1,1,0.0,234.996,0.00,399.73,0.00,change
20260608 16:46:59.708,852.383,4,1,1,0.0,234.996,0.00,399.68,0.00,change
20260608 16:46:59.758,852.433,4,1,1,0.0,234.996,0.00,399.63,0.00,change
20260608 16:46:59.809,852.483,4,1,1,0.0,234.996,0.00,399.58,0.00,change
20260608 16:46:59.858,852.533,4,1,1,0.0,234.996,0.00,399.53,0.00,change
20260608 16:46:59.909,852.583,4,1,1,0.0,234.996,0.00,399.48,0.00,change
20260608 16:46:59.958,852.633,4,1,1,0.0,234.996,0.00,399.43,0.00,change
20260608 16:47:00.008,852.683,4,1,1,0.0,234.996,0.00,399.38,0.00,change
20260608 16:47:00.058,852.733,4,1,1,0.0,234.996,0.00,399.33,0.00,change
20260608 16:47:00.108,852.783,4,1,1,0.0,234.996,0.00,399.28,0.00,change
20260608 16:47:00.158,852.833,4,1,1,0.0,234.996,0.00,399.23,0.00,change
20260608 16:47:00.208,852.883,4,1,1,0.0,234.996,0.00,399.18,0.00,change
20260608 16:47:00.258,852.933,4,1,1,0.0,234.996,0.00,399.13,0.00,change
20260608 16:47:00.310,852.983,4,1,1,0.0,234.996,0.00,399.08,0.00,change
20260608 16:47:00.357,853.033,4,1,1,0.0,234.996,0.00,399.03,0.00,change
20260608 16:47:00.408,853.083,4,1,1,0.0,234.996,0.00,398.98,0.00,change
20260608 16:47:00.457,853.133,4,1,1,0.0,234.996,0.00,398.92,0.00,change
20260608 16:47:00.507,853.183,4,1,1,0.0,234.996,0.00,398.87,0.00,change
20260608 16:47:00.559,853.233,4,1,1,0.0,234.996,0.00,398.82,0.00,change
20260608 16:47:00.609,853.283,4,1,1,0.0,234.996,0.00,398.77,0.00,change
20260608 16:47:00.658,853.333,4,1,1,0.0,234.996,0.00,398.72,0.00,change
20260608 16:47:00.708,853.383,4,1,1,0.0,234.996,0.00,398.67,0.00,change
20260608 16:47:00.758,853.433,4,1,1,0.0,234.996,0.00,398.62,0.00,change
20260608 16:47:00.809,853.483,4,1,1,0.0,234.996,0.00,398.57,0.00,change
20260608 16:47:00.859,853.533,4,1,1,0.0,234.996,0.00,398.52,0.00,change
20260608 16:47:00.908,853.583,4,1,1,0.0,234.996,0.00,398.47,0.00,change
20260608 16:47:00.958,853.633,4,1,1,0.0,234.996,0.00,398.42,0.00,change
20260608 16:47:01.009,853.683,4,1,1,0.0,234.996,0.00,398.37,0.00,change
20260608 16:47:01.059,853.733,4,1,1,0.0,234.996,0.00,398.32,0.00,change
20260608 16:47:01.108,853.783,4,1,1,0.0,234.996,0.00,398.27,0.00,change
20260608 16:47:01.158,853.833,4,1,1,0.0,234.996,0.00,398.22,0.00,change
20260608 16:47:01.208,853.883,4,1,1,0.0,234.996,0.00,398.17,0.00,change
20260608 16:47:01.258,853.933,4,1,1,0.0,234.996,0.00,398.12,0.00,change
20260608 16:47:01.308,853.983,4,1,1,0.0,234.996,0.00,398.07,0.00,change
20260608 16:47:01.358,854.033,4,1,1,0.0,234.996,0.00,398.02,0.00,change
20260608 16:47:01.409,854.083,4,1,1,0.0,234.996,0.00,397.96,0.00,change
20260608 16:47:01.458,854.133,4,1,1,0.0,234.996,0.00,397.91,0.00,change
20260608 16:47:01.508,854.183,4,1,1,0.0,234.996,0.00,397.86,0.00,change
20260608 16:47:01.557,854.233,4,1,1,0.0,234.996,0.00,397.81,0.00,change
20260608 16:47:01.607,854.283,4,1,1,0.0,234.996,0.00,397.76,0.00,change
20260608 16:47:01.658,854.333,4,1,1,0.0,234.996,0.00,397.71,0.00,change
20260608 16:47:01.709,854.383,4,1,1,0.0,234.996,0.00,397.66,0.00,change
20260608 16:47:01.757,854.433,4,1,1,0.0,234.996,0.00,397.61,0.00,change
20260608 16:47:01.808,854.483,4,1,1,0.0,234.996,0.00,397.56,0.00,change
20260608 16:47:01.859,854.533,4,1,1,0.0,234.996,0.00,397.51,0.00,change
20260608 16:47:01.909,854.583,4,1,1,0.0,234.996,0.00,397.46,0.00,change
20260608 16:47:01.959,854.633,4,1,1,0.0,234.996,0.00,397.41,0.00,change
20260608 16:47:02.008,854.683,4,1,1,0.0,234.996,0.00,397.36,0.00,change
20260608 16:47:02.058,854.733,4,1,1,0.0,234.996,0.00,397.31,0.00,change
20260608 16:47:02.107,854.783,4,1,1,0.0,234.996,0.00,397.26,0.00,change
20260608 16:47:02.157,854.833,4,1,1,0.0,234.996,0.00,397.21,0.00,change
20260608 16:47:02.207,854.883,4,1,1,0.0,234.996,0.00,397.16,0.00,change
20260608 16:47:02.258,854.933,4,1,1,0.0,234.996,0.00,397.11,0.00,change
20260608 16:47:02.309,854.983,4,1,1,0.0,234.996,0.00,397.06,0.00,change
20260608 16:47:02.357,855.033,4,1,1,0.0,234.996,0.00,397.00,0.00,change
20260608 16:47:02.408,855.083,4,1,1,0.0,234.996,0.00,396.95,0.00,change
20260608 16:47:02.458,855.133,4,1,1,0.0,234.996,0.00,396.90,0.00,change
20260608 16:47:02.507,855.183,4,1,1,0.0,234.996,0.00,396.85,0.00,change
20260608 16:47:02.557,855.233,4,1,1,0.0,234.996,0.00,396.80,0.00,change
20260608 16:47:02.608,855.283,4,1,1,0.0,234.996,0.00,396.75,0.00,change
20260608 16:47:02.658,855.333,4,1,1,0.0,234.996,0.00,396.70,0.00,change
20260608 16:47:02.707,855.383,4,1,1,0.0,234.996,0.00,396.65,0.00,change
20260608 16:47:02.757,855.433,4,1,1,0.0,234.996,0.00,396.60,0.00,change
20260608 16:47:02.807,855.483,4,1,1,0.0,234.996,0.00,396.55,0.00,change
20260608 16:47:02.858,855.533,4,1,1,0.0,234.996,0.00,396.50,0.00,change
20260608 16:47:02.908,855.583,4,1,1,0.0,234.996,0.00,396.45,0.00,change
20260608 16:47:02.958,855.633,4,1,1,0.0,234.996,0.00,396.40,0.00,change
20260608 16:47:03.009,855.683,4,1,1,0.0,234.996,0.00,396.35,0.00,change
20260608 16:47:03.058,855.733,4,1,1,0.0,234.996,0.00,396.30,0.00,change
20260608 16:47:03.108,855.783,4,1,1,0.0,234.996,0.00,396.25,0.00,change
20260608 16:47:03.158,855.833,4,1,1,0.0,234.996,0.00,396.20,0.00,change
20260608 16:47:03.208,855.883,4,1,1,0.0,234.996,0.00,396.15,0.00,change
20260608 16:47:03.258,855.933,4,1,1,0.0,234.996,0.00,396.10,0.00,change
20260608 16:47:03.310,855.983,4,1,1,0.0,234.996,0.00,396.04,0.00,change
20260608 16:47:03.356,856.033,4,1,1,0.0,234.996,0.00,395.99,0.00,change
20260608 16:47:03.407,856.083,4,1,1,0.0,234.996,0.00,395.94,0.00,change
20260608 16:47:03.457,856.133,4,1,1,0.0,234.996,0.00,395.89,0.00,change
20260608 16:47:03.508,856.183,4,1,1,0.0,234.996,0.00,395.84,0.00,change
20260608 16:47:03.557,856.233,4,1,1,0.0,234.996,0.00,395.79,0.00,change
20260608 16:47:03.607,856.283,4,1,1,0.0,234.996,0.00,395.74,0.00,change
20260608 16:47:03.658,856.333,4,1,1,0.0,234.996,0.00,395.69,0.00,change
20260608 16:47:03.708,856.383,4,1,1,0.0,234.996,0.00,395.64,0.00,change
20260608 16:47:03.757,856.433,4,1,1,0.0,234.996,0.00,395.59,0.00,change
20260608 16:47:03.807,856.483,4,1,1,0.0,234.996,0.00,395.54,0.00,change
20260608 16:47:03.857,856.533,4,1,1,0.0,234.996,0.00,395.49,0.00,change
20260608 16:47:03.907,856.583,4,1,1,0.0,234.996,0.00,395.44,0.00,change
20260608 16:47:03.959,856.633,4,1,1,0.0,234.996,0.00,395.39,0.00,change
20260608 16:47:04.009,856.683,4,1,1,0.0,234.996,0.00,395.34,0.00,change
20260608 16:47:04.058,856.733,4,1,1,0.0,234.996,0.00,395.29,0.00,change
20260608 16:47:04.108,856.783,4,1,1,0.0,234.996,0.00,395.24,0.00,change
20260608 16:47:04.159,856.833,4,1,1,0.0,234.996,0.00,395.19,0.00,change
20260608 16:47:04.208,856.883,4,1,1,0.0,234.996,0.00,395.14,0.00,change
20260608 16:47:04.257,856.933,4,1,1,0.0,234.996,0.00,395.08,0.00,change
20260608 16:47:04.308,856.983,4,1,1,0.0,234.996,0.00,395.03,0.00,change
20260608 16:47:04.359,857.033,4,1,1,0.0,234.996,0.00,394.98,0.00,change
20260608 16:47:04.407,857.083,4,1,1,0.0,234.996,0.00,394.93,0.00,change
20260608 16:47:04.457,857.133,4,1,1,0.0,234.996,0.00,394.88,0.00,change
20260608 16:47:04.508,857.183,4,1,1,0.0,234.996,0.00,394.83,0.00,change
20260608 16:47:04.557,857.233,4,1,1,0.0,234.996,0.00,394.78,0.00,change
20260608 16:47:04.608,857.283,4,1,1,0.0,234.996,0.00,394.73,0.00,change
20260608 16:47:04.659,857.333,4,1,1,0.0,234.996,0.00,394.68,0.00,change
20260608 16:47:04.707,857.383,4,1,1,0.0,234.996,0.00,394.63,0.00,change
20260608 16:47:04.757,857.433,4,1,1,0.0,234.996,0.00,394.58,0.00,change
20260608 16:47:04.808,857.483,4,1,1,0.0,234.996,0.00,394.53,0.00,change
20260608 16:47:04.857,857.533,4,1,1,0.0,234.996,0.00,394.48,0.00,change
20260608 16:47:04.908,857.583,4,1,1,0.0,234.996,0.00,394.43,0.00,change
20260608 16:47:04.959,857.633,4,1,1,0.0,234.996,0.00,394.38,0.00,change
20260608 16:47:05.008,857.683,4,1,1,0.0,234.996,0.00,394.33,0.00,change
20260608 16:47:05.057,857.733,4,1,1,0.0,234.996,0.00,394.28,0.00,change
20260608 16:47:05.107,857.783,4,1,1,0.0,234.996,0.00,394.23,0.00,change
20260608 16:47:05.157,857.833,4,1,1,0.0,234.996,0.00,394.18,0.00,change
20260608 16:47:05.207,857.883,4,1,1,0.0,234.996,0.00,394.12,0.00,change
20260608 16:47:05.258,857.933,4,1,1,0.0,234.996,0.00,394.07,0.00,change
20260608 16:47:05.308,857.983,4,1,1,0.0,234.996,0.00,394.02,0.00,change
20260608 16:47:05.358,858.033,4,1,1,0.0,234.996,0.00,393.97,0.00,change
20260608 16:47:05.410,858.083,4,1,1,0.0,234.996,0.00,393.92,0.00,change
20260608 16:47:05.457,858.133,4,1,1,0.0,234.996,0.00,393.87,0.00,change
20260608 16:47:05.508,858.183,4,1,1,0.0,234.996,0.00,393.82,0.00,change
20260608 16:47:05.558,858.233,4,1,1,0.0,234.996,0.00,393.77,0.00,change
20260608 16:47:05.608,858.283,4,1,1,0.0,234.996,0.00,393.72,0.00,change
20260608 16:47:05.658,858.333,4,1,1,0.0,234.996,0.00,393.67,0.00,change
20260608 16:47:05.707,858.383,4,1,1,0.0,234.996,0.00,393.62,0.00,change
20260608 16:47:05.758,858.433,4,1,1,0.0,234.996,0.00,393.57,0.00,change
20260608 16:47:05.807,858.483,4,1,1,0.0,234.996,0.00,393.52,0.00,change
20260608 16:47:05.857,858.533,4,1,1,0.0,234.996,0.00,393.47,0.00,change
20260608 16:47:05.908,858.583,4,1,1,0.0,234.996,0.00,393.42,0.00,change
20260608 16:47:05.959,858.633,4,1,1,0.0,234.996,0.00,393.37,0.00,change
20260608 16:47:06.008,858.683,4,1,1,0.0,234.996,0.00,393.32,0.00,change
20260608 16:47:06.057,858.733,4,1,1,0.0,234.996,0.00,393.27,0.00,change
20260608 16:47:06.108,858.783,4,1,1,0.0,234.996,0.00,393.22,0.00,change
20260608 16:47:06.158,858.833,4,1,1,0.0,234.996,0.00,393.16,0.00,change
20260608 16:47:06.208,858.883,4,1,1,0.0,234.996,0.00,393.11,0.00,change
20260608 16:47:06.257,858.933,4,1,1,0.0,234.996,0.00,393.06,0.00,change
20260608 16:47:06.307,858.983,4,1,1,0.0,234.996,0.00,393.01,0.00,change
20260608 16:47:06.358,859.033,4,1,1,0.0,234.996,0.00,392.96,0.00,change
20260608 16:47:06.408,859.083,4,1,1,0.0,234.996,0.00,392.91,0.00,change
20260608 16:47:06.457,859.133,4,1,1,0.0,234.996,0.00,392.86,0.00,change
20260608 16:47:06.508,859.183,4,1,1,0.0,234.996,0.00,392.81,0.00,change
20260608 16:47:06.559,859.233,4,1,1,0.0,234.996,0.00,392.76,0.00,change
20260608 16:47:06.607,859.283,4,1,1,0.0,234.996,0.00,392.71,0.00,change
20260608 16:47:06.658,859.333,4,1,1,0.0,234.996,0.00,392.66,0.00,change
20260608 16:47:06.707,859.383,4,1,1,0.0,234.996,0.00,392.61,0.00,change
20260608 16:47:06.757,859.433,4,1,1,0.0,234.996,0.00,392.56,0.00,change
20260608 16:47:06.807,859.483,4,1,1,0.0,234.996,0.00,392.51,0.00,change
20260608 16:47:06.857,859.533,4,1,1,0.0,234.996,0.00,392.46,0.00,change
20260608 16:47:06.908,859.583,4,1,1,0.0,234.996,0.00,392.41,0.00,change
20260608 16:47:06.958,859.633,4,1,1,0.0,234.996,0.00,392.36,0.00,change
20260608 16:47:07.007,859.683,4,1,1,0.0,234.996,0.00,392.31,0.00,change
20260608 16:47:07.058,859.733,4,1,1,0.0,234.996,0.00,392.26,0.00,change
20260608 16:47:07.108,859.783,4,1,1,0.0,234.996,0.00,392.20,0.00,change
20260608 16:47:07.159,859.833,4,1,1,0.0,234.996,0.00,392.15,0.00,change
20260608 16:47:07.207,859.883,4,1,1,0.0,234.996,0.00,392.10,0.00,change
20260608 16:47:07.257,859.933,4,1,1,0.0,234.996,0.00,392.05,0.00,change
20260608 16:47:07.308,859.983,4,1,1,0.0,234.996,0.00,392.00,0.00,change
20260608 16:47:07.358,860.033,4,1,1,0.0,234.996,0.00,391.95,0.00,change
20260608 16:47:07.408,860.083,4,1,1,0.0,234.996,0.00,391.90,0.00,change
20260608 16:47:07.458,860.133,4,1,1,0.0,234.996,0.00,391.85,0.00,change
20260608 16:47:07.508,860.183,4,1,1,0.0,234.996,0.00,391.80,0.00,change
20260608 16:47:07.557,860.233,4,1,1,0.0,234.996,0.00,391.75,0.00,change
20260608 16:47:07.608,860.283,4,1,1,0.0,234.996,0.00,391.70,0.00,change
20260608 16:47:07.659,860.333,4,1,1,0.0,234.996,0.00,391.65,0.00,change
20260608 16:47:07.708,860.383,4,1,1,0.0,234.996,0.00,391.60,0.00,change
20260608 16:47:07.758,860.433,4,1,1,0.0,234.996,0.00,391.55,0.00,change
20260608 16:47:07.809,860.483,4,1,1,0.0,234.996,0.00,391.50,0.00,change
20260608 16:47:07.860,860.533,4,1,1,0.0,234.996,0.00,391.45,0.00,change
20260608 16:47:07.909,860.583,4,1,1,0.0,234.996,0.00,391.40,0.00,change
20260608 16:47:07.958,860.633,4,1,1,0.0,234.996,0.00,391.35,0.00,change
20260608 16:47:08.007,860.683,4,1,1,0.0,234.996,0.00,391.30,0.00,change
20260608 16:47:08.058,860.733,4,1,1,0.0,234.996,0.00,391.24,0.00,change
20260608 16:47:08.108,860.783,4,1,1,0.0,234.996,0.00,391.19,0.00,change
20260608 16:47:08.158,860.833,4,1,1,0.0,234.996,0.00,391.14,0.00,change
20260608 16:47:08.207,860.883,4,1,1,0.0,234.996,0.00,391.09,0.00,change
20260608 16:47:08.258,860.933,4,1,1,0.0,234.996,0.00,391.04,0.00,change
20260608 16:47:08.309,860.983,4,1,1,0.0,234.996,0.00,390.99,0.00,change
20260608 16:47:08.357,861.033,4,1,1,0.0,234.996,0.00,390.94,0.00,change
20260608 16:47:08.408,861.083,4,1,1,0.0,234.996,0.00,390.89,0.00,change
20260608 16:47:08.457,861.133,4,1,1,0.0,234.996,0.00,390.84,0.00,change
20260608 16:47:08.509,861.183,4,1,1,0.0,234.996,0.00,390.79,0.00,change
20260608 16:47:08.558,861.233,4,1,1,0.0,234.996,0.00,390.74,0.00,change
20260608 16:47:08.608,861.283,4,1,1,0.0,234.996,0.00,390.69,0.00,change
20260608 16:47:08.658,861.333,4,1,1,0.0,234.996,0.00,390.64,0.00,change
20260608 16:47:08.707,861.383,4,1,1,0.0,234.996,0.00,390.59,0.00,change
20260608 16:47:08.757,861.433,4,1,1,0.0,234.996,0.00,390.54,0.00,change
20260608 16:47:08.807,861.483,4,1,1,0.0,234.996,0.00,390.49,0.00,change
20260608 16:47:08.857,861.533,4,1,1,0.0,234.996,0.00,390.44,0.00,change
20260608 16:47:08.909,861.583,4,1,1,0.0,234.996,0.00,390.39,0.00,change
20260608 16:47:08.958,861.633,4,1,1,0.0,234.996,0.00,390.33,0.00,change
20260608 16:47:09.006,861.683,4,1,1,0.0,234.996,0.00,390.28,0.00,change
20260608 16:47:09.057,861.733,4,1,1,0.0,234.996,0.00,390.23,0.00,change
20260608 16:47:09.108,861.783,4,1,1,0.0,234.996,0.00,390.18,0.00,change
20260608 16:47:09.157,861.833,4,1,1,0.0,234.996,0.00,390.13,0.00,change
20260608 16:47:09.209,861.883,4,1,1,0.0,234.996,0.00,390.08,0.00,change
20260608 16:47:09.257,861.933,4,1,1,0.0,234.996,0.00,390.03,0.00,change
20260608 16:47:09.308,861.983,4,1,1,0.0,234.996,0.00,389.98,0.00,change
20260608 16:47:09.358,862.033,4,1,1,0.0,234.996,0.00,389.93,0.00,change
20260608 16:47:09.408,862.083,4,1,1,0.0,234.996,0.00,389.88,0.00,change
20260608 16:47:09.458,862.133,4,1,1,0.0,234.996,0.00,389.83,0.00,change
20260608 16:47:09.508,862.183,4,1,1,0.0,234.996,0.00,389.78,0.00,change
20260608 16:47:09.558,862.233,4,1,1,0.0,234.996,0.00,389.73,0.00,change
20260608 16:47:09.609,862.283,4,1,1,0.0,234.996,0.00,389.68,0.00,change
20260608 16:47:09.659,862.333,4,1,1,0.0,234.996,0.00,389.63,0.00,change
20260608 16:47:09.708,862.383,4,1,1,0.0,234.996,0.00,389.58,0.00,change
20260608 16:47:09.759,862.433,4,1,1,0.0,234.996,0.00,389.53,0.00,change
20260608 16:47:09.808,862.483,4,1,1,0.0,234.996,0.00,389.48,0.00,change
20260608 16:47:09.859,862.533,4,1,1,0.0,234.996,0.00,389.43,0.00,change
20260608 16:47:09.909,862.583,4,1,1,0.0,234.996,0.00,389.37,0.00,change
20260608 16:47:09.959,862.633,4,1,1,0.0,234.996,0.00,389.32,0.00,change
20260608 16:47:10.008,862.683,4,1,1,0.0,234.996,0.00,389.27,0.00,change
20260608 16:47:10.058,862.733,4,1,1,0.0,234.996,0.00,389.22,0.00,change
20260608 16:47:10.109,862.783,4,1,1,0.0,234.996,0.00,389.17,0.00,change
20260608 16:47:10.159,862.833,4,1,1,0.0,234.996,0.00,389.12,0.00,change
20260608 16:47:10.208,862.883,4,1,1,0.0,234.996,0.00,389.07,0.00,change
20260608 16:47:10.258,862.933,4,1,1,0.0,234.996,0.00,389.02,0.00,change
20260608 16:47:10.308,862.983,4,1,1,0.0,234.996,0.00,388.97,0.00,change
20260608 16:47:10.358,863.033,4,1,1,0.0,234.996,0.00,388.92,0.00,change
20260608 16:47:10.409,863.083,4,1,1,0.0,234.996,0.00,388.87,0.00,change
20260608 16:47:10.458,863.133,4,1,1,0.0,234.996,0.00,388.82,0.00,change
20260608 16:47:10.508,863.183,4,1,1,0.0,234.996,0.00,388.77,0.00,change
20260608 16:47:10.557,863.233,4,1,1,0.0,234.996,0.00,388.72,0.00,change
20260608 16:47:10.607,863.283,4,1,1,0.0,234.996,0.00,388.67,0.00,change
20260608 16:47:10.658,863.333,4,1,1,0.0,234.996,0.00,388.62,0.00,change
20260608 16:47:10.709,863.383,4,1,1,0.0,234.996,0.00,388.57,0.00,change
20260608 16:47:10.758,863.433,4,1,1,0.0,234.996,0.00,388.52,0.00,change
20260608 16:47:10.808,863.483,4,1,1,0.0,234.996,0.00,388.46,0.00,change
20260608 16:47:10.858,863.533,4,1,1,0.0,234.996,0.00,388.41,0.00,change
20260608 16:47:10.908,863.583,4,1,1,0.0,234.996,0.00,388.36,0.00,change
20260608 16:47:10.958,863.633,4,1,1,0.0,234.996,0.00,388.31,0.00,change
20260608 16:47:11.008,863.683,4,1,1,0.0,234.996,0.00,388.26,0.00,change
20260608 16:47:11.060,863.733,4,1,1,0.0,234.996,0.00,388.21,0.00,change
20260608 16:47:11.109,863.783,4,1,1,0.0,234.996,0.00,388.16,0.00,change
20260608 16:47:11.158,863.833,4,1,1,0.0,234.996,0.00,388.11,0.00,change
20260608 16:47:11.208,863.883,4,1,1,0.0,234.996,0.00,388.06,0.00,change
20260608 16:47:11.260,863.933,4,1,1,0.0,234.996,0.00,388.01,0.00,change
20260608 16:47:11.309,863.983,4,1,1,0.0,234.996,0.00,387.96,0.00,change
20260608 16:47:11.358,864.033,4,1,1,0.0,234.996,0.00,387.91,0.00,change
20260608 16:47:11.409,864.083,4,1,1,0.0,234.996,0.00,387.86,0.00,change
20260608 16:47:11.459,864.133,4,1,1,0.0,234.996,0.00,387.81,0.00,change
20260608 16:47:11.509,864.183,4,1,1,0.0,234.996,0.00,387.76,0.00,change
20260608 16:47:11.559,864.233,4,1,1,0.0,234.996,0.00,387.71,0.00,change
20260608 16:47:11.610,864.283,4,1,1,0.0,234.996,0.00,387.66,0.00,change
20260608 16:47:11.658,864.333,4,1,1,0.0,234.996,0.00,387.61,0.00,change
20260608 16:47:11.709,864.383,4,1,1,0.0,234.996,0.00,387.56,0.00,change
20260608 16:47:11.759,864.433,4,1,1,0.0,234.996,0.00,387.50,0.00,change
20260608 16:47:11.811,864.483,4,1,1,0.0,234.996,0.00,387.45,0.00,change
20260608 16:47:11.860,864.533,4,1,1,0.0,234.996,0.00,387.40,0.00,change
20260608 16:47:11.909,864.583,4,1,1,0.0,234.996,0.00,387.35,0.00,change
20260608 16:47:11.958,864.633,4,1,1,0.0,234.996,0.00,387.30,0.00,change
20260608 16:47:12.009,864.683,4,1,1,0.0,234.996,0.00,387.25,0.00,change
20260608 16:47:12.058,864.733,4,1,1,0.0,234.996,0.00,387.20,0.00,change
20260608 16:47:12.108,864.783,4,1,1,0.0,234.996,0.00,387.15,0.00,change
20260608 16:47:12.159,864.833,4,1,1,0.0,234.996,0.00,387.10,0.00,change
